content,final_sentiment,baseline_aspect_category,tweet_type,clean_tweet,quadruplet,triplet_label,len_clean_tweet
Sedih dah mostly diskon shopee syarat pembayarannya tuh harus shopeepay 😥,neutral,produk;,SUBJECTIVE,Sedih dah mostly diskon shopee syarat pembayarannya tuh harus shopeepay,"(shopee, syarat pembayarannya tuh harus shopeepay, negative, payment)","(shopee, syarat pembayarannya tuh harus shopeepay, negative)",10
@bliblidotcom bola ubi emngnya enak?,positive,produk;,SUBJECTIVE, bola ubi emngnya enak?,"(bola ubi, enak, positive, produk)","(bola ubi, enak, positive)",4
"@bliblidotcom Buah paling enak di jadiin jus adalah "" Mangga "" #Tanyatinyi",positive,produk;,SUBJECTIVE," Buah paling enak di jadiin jus adalah "" Mangga ""","(mangga, buah paling enak, positive, produk)","(mangga, buah paling enak, positive)",10
"@yoursarm @Akugemoyhehe @discountfess Nomboknya gak sampe 10k ikhlasin kak, seru-seruan aja. Ini shopee bener-bener misteri sih😭",negative,produk;,SUBJECTIVE," Nomboknya gak sampe k ikhlasin kak, seru-seruan aja. Ini shopee bener-bener misteri sih","(shopee, nomboknya gak sampe k ikhlasin, negative, payment)","(shopee, nomboknya gak sampe k ikhlasin, negative)",13
"@tanyarlfes Teruntuk kosmetik atau sgl sesuatu yg dikonsumsi. Baiknya ambil dr official storenya langsung. Karna mereka sndri yg produksi, jd lbh aman  Kena komplain jg impact ke mereka gede, bisa kehilangan customer (bukti valid)  Teliti sebelum membeli  @ShopeeID @tokopedia  @bliblidotcom",negative,produk;,SUBJECTIVE," Teruntuk kosmetik atau sgl sesuatu yg dikonsumsi. Baiknya ambil dr official storenya langsung. Karna mereka sndri yg produksi, jd lbh aman Kena komplain jg impact ke mereka gede, bisa kehilangan customer (bukti valid) Teliti sebelum membeli","(kosmetik, kena komplain, negative, costumerservice)","(kosmetik, kena komplain, negative)",36
"sbt! ,aku mau nnyaa jdi aku jajan pc trs tf ky biasa dri shopee cuma ga masuk history, itu uang nya tetep masukk ngga yaa? 'titipan",negative,produk;,SUBJECTIVE,"sbt! ,aku mau nnyaa jdi aku jajan pc trs tf ky biasa dri shopee cuma ga masuk history, itu uang nya tetep masukk ngga yaa? 'titipan","(shopee, uangnya tetep masuk, positive, payment)","(shopee, uangnya tetep masuk, positive)",26
@fatioy @pejuangnkri77 @bliblidotcom ga salah memang adonan mirip brownes kukus sih semacam merek 4manda. cuma dibentuk kecil kecil kayak bakpia,negative,produk;,SUBJECTIVE, ga salah memang adonan mirip brownes kukus sih semacam merek manda. cuma dibentuk kecil kecil kayak bakpia,"(brownes kukus, dibentuk kecil kecil, negative, produk)","(brownes kukus, dibentuk kecil kecil, negative)",17
@tanyarlfes Baru tau shopee masi bakar duit ampe skrg,negative,produk;,SUBJECTIVE, Baru tau shopee masi bakar duit ampe skrg,"(shopee, masi bakar duit ampe skrng, negative, website&apps)","(shopee, masi bakar duit ampe skrng, negative)",8
@tanyakanrl Anteraja di shopee ceper sih,negative,produk;,SUBJECTIVE, Anteraja di shopee ceper sih,"(Anteraja, ceper sih, negative, delivery)","(anteraja, ceper sih, negative)",5
ini gwe pesen baju lebaran skeluarga di shopee gwe hari yg sama trs semuanya udh pd sampe tinggal gwe doank babi yg BHKN BLOM DIKIRIM BABI BABI BABI😁🤦 ini dateng dong please gwe dibeliin baju sm bapak gwe setaun sekali doank ini yuk bisa yuk,negative,produk;,SUBJECTIVE,ini gwe pesen baju lebaran skeluarga di shopee gwe hari yg sama trs semuanya udh pd sampe tinggal gwe doank babi yg BHKN BLOM DIKIRIM BABI BABI BABI ini dateng dong please gwe dibeliin baju sm bapak gwe setaun sekali doank ini yuk bisa yuk,"(shopee, BLOM DIKIRIM, negative, delivery)","(shopee, blom dikirim, negative)",45
@balaramm_ @UNSfess_ https://t.co/Y7Xkb6diIC  pokoknya sekitaran sini ada shopee express aku pernah ngambil paket disana,negative,delivery; produk;,SUBJECTIVE, pokoknya sekitaran sini ada shopee express aku pernah ngambil paket disana,"(_, pernah ngambil paket disana, positive, delivery)","(_, pernah ngambil paket disana, positive)",11
knp shopee gd fitur bayarnya bs pake dana jg hh,negative,produk;,SUBJECTIVE,knp shopee gd fitur bayarnya bs pake dana jg hh,"(shopee, gd fitur bayarnya bs pake dana, negative, payment)","(shopee, gd fitur bayarnya bs pake dana, negative)",10
@AbittaNaufal @i_m_mortal_ Emg ga muncul ka wlpun trf 10k ? Klo aku emg udh abis sih jatahnya gara2 Shopee mission😅,negative,produk;,SUBJECTIVE, Emg ga muncul ka wlpun trf k ? Klo aku emg udh abis sih jatahnya gara2 Shopee mission,"(Shopee, ga muncul ka wlpun trf, negative, payment)","(shopee, ga muncul ka wlpun trf, negative)",18
"@sbtcon Kalau kamu ga merasa nyalain ongkir ditanggung penjual, langsung chat shopee centrenya nder",negative,produk;,SUBJECTIVE," Kalau kamu ga merasa nyalain ongkir ditanggung penjual, langsung chat shopee centrenya nder","(ongkir, ga merasa nyalain, negative, website&apps)","(ongkir, ga merasa nyalain, negative)",13
Ini cerita jujur tahun lalu. Gue nyari menstrual heat di shopee dan paling atas muncul obat aborsi. Di deskripsi tuh mereka nyuruh langsung order aja karena suka diapus ama shopee. Dan itu yg beli banyaaak. Ada testimoni yg bikin istighfar jg. Langsung minta temen  bantu report,neutral,delivery; produk;,SUBJECTIVE,Ini cerita jujur tahun lalu. Gue nyari menstrual heat di shopee dan paling atas muncul obat aborsi. Di deskripsi tuh mereka nyuruh langsung order aja karena suka diapus ama shopee. Dan itu yg beli banyaaak. Ada testimoni yg bikin istighfar jg. Langsung minta temen bantu report,"(shopee, Ada testimoni yg bikin istigfar jg, negative, produk)","(shopee, ada testimoni yg bikin istigfar jg, negative)",46
@indomilkyourway @alfamart @alfamidi_ku @Indomaret @bliblidotcom BENERAN SEENAK ITU WEH,neutral,produk;,SUBJECTIVE, BENERAN SEENAK ITU WEH,"(_, beneran seenak itu weh, negative, produk)","(_, beneran seenak itu weh, negative)",4
terpaling nak kejujuran postage 😭 padahal sama ja. contoh kat shopee/foodpanda pun gitu la jugak. hang nampak kedai dia free delivery tapi harga makanannya Allahuuuu. pi mai pi mai total amount nya last sekali lebih kurang sama dengan harga yang deliverynya RM7 jugak 🤣,neutral,produk;,SUBJECTIVE,terpaling nak kejujuran postage padahal sama ja. contoh kat shopee/foodpanda pun gitu la jugak. hang nampak kedai dia free delivery tapi harga makanannya Allahuuuu. pi mai pi mai total amount nya last sekali lebih kurang sama dengan harga yang deliverynya RM7 jugak,"(shopee, free delivery tapi harga makanannya Allahuuuu, negative, produk)","(shopee, free delivery tapi harga makanannya allahuuuu, negative)",42
@bliblidotcom Bakwan tebel tapi sayurnya banyaakkk dan tepungnya lembut,negative,produk;,SUBJECTIVE, Bakwan tebel tapi sayurnya banyaakkk dan tepungnya lembut,"(bakwan, sayurnya banyakkk dan tepungnya lembut, positive, produk)","(bakwan, sayurnya banyakkk dan tepungnya lembut, positive)",8
"Makasih banyak pemerintah, karena libur 7 harimu aku bisa buka shopee lagi dan ngerasain euforia ngepacking barang lagii😭🫶  Terakhir februari karena libur semesteran...",neutral,produk;,SUBJECTIVE,"Makasih banyak pemerintah, karena libur harimu aku bisa buka shopee lagi dan ngerasain euforia ngepacking barang lagii Terakhir februari karena libur semesteran...","(_, ngerasaain euforia, positive, website&apps)","(_, ngerasaain euforia, positive)",22
@tanyakanrl seengganya bu iriana ngga menuhin server shopee kalo lagi flashsale,negative,customerservice; produk;,SUBJECTIVE, seengganya bu iriana ngga menuhin server shopee kalo lagi flashsale,"(shopee, ngga menuhin server shopee, negative, website&apps)","(shopee, ngga menuhin server shopee, negative)",10
@tanyakanrl Langsung chat cs shopee nder biar diproses. Kejar target ko gitu banget🥲,negative,produk;,SUBJECTIVE, Langsung chat cs shopee nder biar diproses. Kejar target ko gitu banget,"(shopee, Kejar target ko gitu banget, negative, costumerservice)","(shopee, kejar target ko gitu banget, negative)",12
"Ini kmrn gue ngakak sendiri grgr heran ko adek gue bisa beli vape sendiri di shopee, bukannya harus 21+ ya. Biasanya dia minjem akun gue.  ""gue udah 21 tahun cok""  Hah bukannya 19😭😭 dini udah di fase lupa umur adek sendiri😭  Syid tapi dia forever bocil bagi gueh",negative,produk;,SUBJECTIVE,"Ini kmrn gue ngakak sendiri grgr heran ko adek gue bisa beli vape sendiri di shopee, bukannya harus + ya. Biasanya dia minjem akun gue. ""gue udah tahun cok"" Hah bukannya dini udah di fase lupa umur adek sendiri Syid tapi dia forever bocil bagi gueh","(shopee, heran ko adek gue bisa beli vape sendiri, negative, produk)","(shopee, heran ko adek gue bisa beli vape sendiri, negative)",46
"@discountfess sumpah nder hari ini abis kaget grgr shopee xpress kilat bener, aku di jateng dan seller di jkt, baru sehari udh sampe. pdhl biasanya ekspedisi lain bisa sampe 3 hari kalo normal. udh nethink gabakal nyampe sebelum lebaran malah cepet bgt",negative,produk;,SUBJECTIVE," sumpah nder hari ini abis kaget grgr shopee xpress kilat bener, aku di jateng dan seller di jkt, baru sehari udh sampe. pdhl biasanya ekspedisi lain bisa sampe hari kalo normal. udh nethink gabakal nyampe sebelum lebaran malah cepet bgt","(shopee xpress, kilat bener, positive, delivery)","(shopee xpress, kilat bener, positive)",40
@bukalapak  Min bagaimana cara tracking paket saya? Sdh dua minggu di kirim tapi gak nyampe? Dan kemana saya hubungi?  Ini nomor resi nya JB0054335964,negative,produk;,SUBJECTIVE, Min bagaimana cara tracking paket saya? Sdh dua minggu di kirim tapi gak nyampe? Dan kemana saya hubungi? Ini nomor resi nya JB0054335964,"(trackeing paket, sdh dua minggu dikirim tpi gak nyampe, negative, delivery)","(trackeing paket, sdh dua minggu dikirim tpi gak nyampe, negative)",23
@bliblidotcom @KenapaGapapaHm Ini akun official ga si? Adminnya senggang banget nyari punya beginian.. Wkwkwkkwkwk,negative,produk;,SUBJECTIVE, Ini akun official ga si? Adminnya senggang banget nyari punya beginian.. Wkwkwkkwkwk,"(Admin, punya beginian, negative, produk)","(admin, punya beginian, negative)",12
@tanyarlfes Sumpah lebih nyebelin daripada iklan shopee,negative,produk;,SUBJECTIVE, Sumpah lebih nyebelin daripada iklan shopee,"(iklan shopee, lebih nyebelin, negative, website&apps)","(iklan shopee, lebih nyebelin, negative)",6
"@esveteen Memyelam di shopee aja coba kak, kali aja ada yg nyatoll",negative,produk;,SUBJECTIVE," Memyelam di shopee aja coba kak, kali aja ada yg nyatoll","(shopee, kali ada ada yg nyatoll, positive, website&apps)","(shopee, kali ada ada yg nyatoll, positive)",11
"Kalo udah mepet lebaran dan ekpesdisi udah overlod begini, baru lah muncul mood mau beli beli di shopee, kasep 🥹",negative,produk;,SUBJECTIVE,"Kalo udah mepet lebaran dan ekpesdisi udah overlod begini, baru lah muncul mood mau beli beli di shopee, kasep","(ekspedisi, overlod, negative, delivery)","(ekspedisi, overlod, negative)",19
"@Jaesafiles yaampun iyaa kenapa asahi susah banget.. di merca ga ada, di shopee apalagi.. sell thai / pilipin / china ga ada jg yuy ?",negative,produk;,SUBJECTIVE," yaampun iyaa kenapa asahi susah banget.. di merca ga ada, di shopee apalagi.. sell thai / pilipin / china ga ada jg yuy ?","(asahi, di merca ga ada, negative, produk)","(asahi, di merca ga ada, negative)",24
kenapa akun shopee gua ke logout ya,negative,payment; price; produk;,SUBJECTIVE,kenapa akun shopee gua ke logout ya,"(shopee, ke logout, negative, website&apps)","(shopee, ke logout, negative)",7
@bliblidotcom gue ngebayanginnya aja puyeng,negative,produk;,SUBJECTIVE, gue ngebayanginnya aja puyeng,"(_, ngebayanginnya aja puyeng, negative, produk)","(_, ngebayanginnya aja puyeng, negative)",4
"shopee exoress di dom gue jelek bgt najisss paket ilang gatau kemana, diterima atas nama gw, TAPI GW GAK PERNAH NERIMAAAA PLSSSSS",negative,produk;,SUBJECTIVE,"shopee exoress di dom gue jelek bgt najisss paket ilang gatau kemana, diterima atas nama gw, TAPI GW GAK PERNAH NERIMAAAA PLSSSSS","(shopee exoress, jelek bgt najisss, negative, delivery)","(shopee exoress, jelek bgt najisss, negative)",22
/tanya shopee member platinum pilihan hadiahnya cuman gratong? Padahal baru mau klaim hri ini krn bingung mau beli apa,neutral,produk;,SUBJECTIVE,/tanya shopee member platinum pilihan hadiahnya cuman gratong? Padahal baru mau klaim hri ini krn bingung mau beli apa,"(shopee member platinuym, cuman gratong, positive, website&apps)","(shopee member platinuym, cuman gratong, positive)",19
"Waktu itu pernah rekomendasiin tas ini karna lewat di beranda shopee, ternyata aku yang jatuh cintaa🥹👍",negative,produk;,SUBJECTIVE,"Waktu itu pernah rekomendasiin tas ini karna lewat di beranda shopee, ternyata aku yang jatuh cintaa","(tas, ternyata aku yang jatuh cintaa, positive, produk)","(tas, ternyata aku yang jatuh cintaa, positive)",16
"Trus waktu kantorku hampir pindah di daerah kapuk, pasti kan nyari kosan/ kontrakan, selain mamikos, olx, aku juga nyari2 tempat tinggal yg nyaman lewat fesbuk juga 😁",neutral,produk;,SUBJECTIVE,"Trus waktu kantorku hampir pindah di daerah kapuk, pasti kan nyari kosan/ kontrakan, selain mamikos, olx, aku juga nyari2 tempat tinggal yg nyaman lewat fesbuk juga","(mamikos, nyari kosan/kontrakan, olx, produk); (fesbuk, nyari tempat tinggal yang nyaman, positive, produk)","(mamikos, nyari kosan/kontrakan, olx);(fesbuk, nyari tempat tinggal yang nyaman, positive)",26
"yh dia perna tf spay aku 500k grgr aku begadang ikutan war flash sale shopee. pas itu aku baru aja sakit lambung which is sm dokter bner2 disuru bedrest tp ak begadang ampe jm2, trs diomelin sm dia gabole ikut2 gtu lgsg di tf😭 ga masuk akal tp bnran kejadian",negative,produk;,SUBJECTIVE,"yh dia perna tf spay aku k grgr aku begadang ikutan war flash sale shopee. pas itu aku baru aja sakit lambung which is sm dokter bner2 disuru bedrest tp ak begadang ampe jm2, trs diomelin sm dia gabole ikut2 gtu lgsg di tf ga masuk akal tp bnran kejadian","(spay, diomelin sm dia gabole ikut2, negative, website&apps)","(spay, diomelin sm dia gabole ikut2, negative)",50
"Baru inget, tadi malem tuh aku pengen beli journaling stuff di Shopee. Tapi malah fokus ke The Glory sampe ending 😂",neutral,price; produk;,SUBJECTIVE,"Baru inget, tadi malem tuh aku pengen beli journaling stuff di Shopee. Tapi malah fokus ke The Glory sampe ending","(Shopee, pengen beli journaling stuff, positive, produk)","(shopee, pengen beli journaling stuff, positive)",20
"@maswanz @moviemenfes Beli di shopee aja kak, punyaku trusted udah 3 bulanan lebih ga kena banned",negative,produk;,SUBJECTIVE," Beli di shopee aja kak, punyaku trusted udah bulanan lebih ga kena banned","(shopee, trusted udah bulanan lebih ga kena banned, positive, produk)","(shopee, trusted udah bulanan lebih ga kena banned, positive)",13
@maupjw bener wkwkwk kebanyakan kudu klik si shopee tuh jadi kalo buat war emang jadi lebih susah,negative,delivery; price; produk;,SUBJECTIVE, bener wkwkwk kebanyakan kudu klik si shopee tuh jadi kalo buat war emang jadi lebih susah,"(shopee, kebanyakan kudu klik, negative, website&apps)","(shopee, kebanyakan kudu klik, negative)",16
"@orchidpoison tapi emang bener kak, kadang tuh suka kesel deh sama  shopee affliate kaya gini. orang lagi liat hal penting jadinya ketutup dagangan mereka. mau negor tapi mereka pastinya lagi nyari duit juga",neutral,produk;,SUBJECTIVE," tapi emang bener kak, kadang tuh suka kesel deh sama shopee affliate kaya gini. orang lagi liat hal penting jadinya ketutup dagangan mereka. mau negor tapi mereka pastinya lagi nyari duit juga","(shopee affiliate, kesel, negative, website&apps)","(shopee affiliate, kesel, negative)",32
hihh aneh bgtt...dosen gw malah pada ngasih ebook semuaa dah kalo disuruh beli buku yaa di shopee bukan di dosennya langsung,negative,produk;,SUBJECTIVE,hihh aneh bgtt...dosen gw malah pada ngasih ebook semuaa dah kalo disuruh beli buku yaa di shopee bukan di dosennya langsung,"(shopee, kalo disuruh beli buku yaa di shopee, positive, produk)","(shopee, kalo disuruh beli buku yaa di shopee, positive)",21
"Demi allah aku janji gakan pake seller yg pengirimannya pake shopee express!! Ngeri kalo ada apa apa ngehubungin ke kantor hubnya jauh. Gilak ini ad masalah lama bgt ditanganinya, mbulettt. Ga sat set kyk anteraja, jnt, jne! @ShopeeCare @ShopeeID",negative,delivery; produk;,SUBJECTIVE,"Demi allah aku janji gakan pake seller yg pengirimannya pake shopee express!! Ngeri kalo ada apa apa ngehubungin ke kantor hubnya jauh. Gilak ini ad masalah lama bgt ditanganinya, mbulettt. Ga sat set kyk anteraja, jnt, jne!","(shopee, Ga sat set kyk anteraja jnt jne, negative, delivery)","(shopee, ga sat set kyk anteraja jnt jne, negative)",37
"sebenarnya pas lagi sakit tu gabutuh perhatian chat yang fafifu, butuhnya chat “aku dah trf buat jajan shopee, sembuh yaa” beneran gila, auto seger",neutral,produk;,SUBJECTIVE,"sebenarnya pas lagi sakit tu gabutuh perhatian chat yang fafifu, butuhnya chat aku dah trf buat jajan shopee, sembuh yaa beneran gila, auto seger","(_,auto seger, positive, website&apps)","(_, auto seger, positive)",24
@bliblidotcom onde2 krna rasanya aneh sekali,negative,produk;,SUBJECTIVE, onde2 krna rasanya aneh sekali,"(onde2, rasanya aneh sekali, negative, produk)","(onde2, rasanya aneh sekali, negative)",5
@tanyakanrl Punya shopee @ShopeeID belum JT aja dah di telpon🥲,negative,produk;,SUBJECTIVE, Punya shopee belum JT aja dah di telpon,"(shopee, belum JT aja dah di telpon, negative, website&apps)","(shopee, belum jt aja dah di telpon, negative)",8
