aoriginal_id,content,final_sentiment,baseline_aspect_category,tweet_type,clean_tweet,quadruplet,corrected_quadruplet,postprocess_quad
1.646950602537341e+18,@bliblidotcom Bola ubi aja soalnya w doyan banget nastar,neutral,produk;,SUBJECTIVE,bola ubi aja soalnya w doyan banget nastar,"(nastar, doyan banget, positive, produk)","(nastar, doyan banget, positive, produk)","(nastar,doyan banget,positive,produk)"
1.646950367043924e+18,@vnyfe @bliblidotcom harusnya si normalnya kena ongkir. Tapi ga tau kenapa ga kena ongkir padahal under 50k belanjanya hahaha,negative,produk;,SUBJECTIVE,harusnya si normalnya kena ongkir. tapi ga tau kenapa ga kena ongkir padahal under k belanjanya hahaha,"(belanjanya, kena ongkir, negative, delivery)","(belanjanya, kena ongkir, negative, delivery)","(belanjanya,kena ongkir,negative,delivery)"
1.6469490654004142e+18,@bliblidotcom nastar ga enak njir,positive,delivery; customerservice; produk;,SUBJECTIVE,nastar ga enak njir,"(nastar, ga enak njir, negative, produk)","(nastar, ga enak njir, negative, produk)","(nastar,ga enak njir,negative,produk)"
1.646945597084283e+18,@bliblidotcom bingung antara nastar sama klepon🥺🥺🥺,neutral,produk;,SUBJECTIVE,bingung antara nastar sama klepon,"(nastar, bingung, negative, produk)","(nastar, bingung, negative, produk)","(nastar,bingung,negative,produk)"
1.6468864256721633e+18,@bliblidotcom Sama aja yang penting enak,positive,delivery; produk;,SUBJECTIVE,sama aja yang penting enak,"(_, penting enak, produk, positive)","(_, penting enak, produk, positive)","(_,penting enak,positive,price)"
1.647215015630639e+18,"@nocontextreceh @ShopeeID saya beli paket kuota data di shopee, tp smpe sekarang masih proses terus. padahal pas transasksi kuota data lain, langsung nyampe ke nomor tujuan. biasanya ga kaya gini. makasih min",negative,delivery; produk;,SUBJECTIVE,"saya beli paket kuota data di shopee, tp smpe sekarang masih proses terus. padahal pas transasksi kuota data lain, langsung nyampe ke nomor tujuan. biasanya ga kaya gini. makasih min","(kuota data di shopee, masih proses terus, negative, website&apps)","(kuota data di shopee, masih proses terus, negative, website&apps)","(kuota data di shopee,masih proses terus,negative,website&apps)"
1.6472148998216783e+18,WKWKWKWKW DULU PERNAH ISENG CO DI SHOPEE RASANYA NUTRISARI ANJ,negative,produk;,SUBJECTIVE,wkwkwkwkw dulu pernah iseng co di shopee rasanya nutrisari anj,"(_, rasanya nutrisari anj, negative, produk)","(_, rasanya nutrisari anj, negative, produk)","(_,rasanya nutrisari anj,negative,produk)"
1.6472143779538125e+18,shopee stress bgt meh tarik saldo raiso kat wingi,negative,delivery; customerservice; produk;,SUBJECTIVE,shopee stress bgt meh tarik saldo raiso kat wingi,"(shopee, stress bgt, negative, website&apps)","(shopee, stress bgt, negative, website&apps)","(shopee,stress bgt,negative,website&apps)"
1.6472140895115182e+18,"@ShopeeID Suka deh liat yang warna lavender  bagus banget ya, anti mainstream #GalaxyS235G #GalaxyS23xShopee",positive,produk;,SUBJECTIVE,"suka deh liat yang warna lavender bagus banget ya, anti mainstream","(_, anti mainstream, positive, produk)","(_, anti mainstream, positive, produk)","(_,anti mainstream,positive,produk)"
1.6472137283819356e+18,"@crankygvrl klo shopee affilate tu bingung nya cm mau share link dmn, lbh enak pke tt affilate tp ya gaenaknya kdg fyp kdg enggak",neutral,produk;,SUBJECTIVE,"klo shopee affilate tu bingung nya cm mau share link dmn, lbh enak pke tt affilate tp ya gaenaknya kdg fyp kdg enggak","(shopee affiliate, bingung, negative, website&apps)","(shopee affiliate, bingung, negative, website&apps); (fyp, kadang enggak, negative, website&apps)","(shopee affilate,bingung,negative,website&apps);(fyp,kdg enggak,negative,website&apps)"
1.6472132554993172e+18,"@deprergurl @discountfess Oh iya kak? Padahal lumayan buat kerja, dikirim udah lebaran pun gapapa tapi takut batal otomatis sama shopee😭",neutral,produk;,SUBJECTIVE,"oh iya kak? padahal lumayan buat kerja, dikirim udah lebaran pun gapapa tapi takut batal otomatis sama shopee","(shopee, takut batal otomatis, negative, website&apps)","(shopee, takut batal otomatis, negative, website&apps)","(shopee,takut batal otomatis,negative,website&apps)"
1.6472130788310587e+18,tetep pake shopee di era gempuran orang dah pindah ke tiktokshop ✊,neutral,delivery; produk;,SUBJECTIVE,tetep pake shopee di era gempuran orang dah pindah ke tiktokshop,"(shopee, tetep pake, positive, website&apps)","(shopee, tetep pake, positive, website&apps) (tiktokshop, pindah, positive, website&apps)","(shopee,tetep pake,positive,website&apps);(tiktokshop,pindah,positive,website&apps)"
1.6472114824537784e+18,@discountfess Shopee xpress.. jnt kacau balau,negative,produk;,SUBJECTIVE,shopee xpress.. jnt kacau balau,"(jnt, kacau balau, negative, delivery)","(jnt, kacau balau, negative, delivery)","(jnt,kacau balau,negative,delivery)"
1.6472111701542991e+18,"@itsbeautyfess Coba kmu tanya sellernya, aku klo bingung sama suatu produk pasti chat official seller shopee nya",negative,produk;,SUBJECTIVE,"coba kmu tanya sellernya, aku klo bingung sama suatu produk pasti chat official seller shopee nya","(produk, bingung sama suatu, negative, produk)","(produk, bingung sama suatu, negative, produk)","(produk,bingung sama suatu,negative,produk)"
1.6468614923300495e+18,@bliblidotcom Team bakwan tipis isi jagung yang ga kering trus lembut dong,negative,delivery; produk;,SUBJECTIVE,team bakwan tipis isi jagung yang ga kering trus lembut dong,"(bakwan tipis, lembut dong, positive, produk)","(bakwan tipis, lembut dong, positive, produk)","(bakwan tipis,lembut dong,positive,produk)"
1.6468140593907343e+18,@bliblidotcom Bakwan tipis jelas kriak kriuk enak bener,positive,payment; produk;,SUBJECTIVE,bakwan tipis jelas kriak kriuk enak bener,"(bakwan tipis, enak bener, positive, produk)","(bakwan tipis, enak bener, positive, produk)","(bakwan tipis,enak bener,positive,produk)"
1.647209190719656e+18,Kok bisaaaaa siiiihhh orang-orang dapet war shopee 😭😭😭😭😭,neutral,produk;,SUBJECTIVE,kok bisaaaaa siiiihhh orang-orang dapet war shopee,"(war shopee, kok bisaaaa, positive, website&apps)","(war shopee, kok bisaaaa, positive, website&apps)","(war shopee,kok bisaaaaa,positive,website&apps)"
1.647209104681861e+18,Shopee gua salah kirim. Dia nyampe kerumah tetangga gua🤣  Bu urut wa schedule diubah. Krn w ga bangun”🤣🤣🤣,negative,produk;,SUBJECTIVE,shopee gua salah kirim. dia nyampe kerumah tetangga gua bu urut wa schedule diubah. krn w ga bangun,"(shopee, salah kirim, negative, delivery)","(shopee, salah kirim, negative, delivery)","(shopee,salah kirim,negative,delivery)"
1.647209027670274e+18,@johanamay Duh hahahah. Btw honestly aku kalo cari apparel banyak di shopee sih emang Jo,neutral,produk;,SUBJECTIVE,duh hahahah. btw honestly aku kalo cari apparel banyak di shopee sih emang jo,"(apparel, banayk di shopee, positive, produk)","(apparel, banayk di shopee, positive, produk)","(apparel,banyak di shopee,positive,produk)"
1.647208965418418e+18,"janjian ama salon, ama tukang urut, pesen makanan pake shopee instan.   guanya baru melek jam 5 sore🥹 Kacooo🤣",neutral,produk;,SUBJECTIVE,"janjian ama salon, ama tukang urut, pesen makanan pake shopee instan. guanya baru melek jam sore kacooo","(shopee instan, janjian ama salon, positive, website&apps)","(shopee instan, janjian ama salon, positive, website&apps)","(shopee instan,janjian ama salon,positive,website&apps)"
1.647208639483228e+18,"sbt! ,aku mau nnyaa jdi aku jajan pc trs tf ky biasa dri shopee cuma ga masuk history, itu uang nya tetep masukk ngga yaa? 'titipan",negative,produk;,SUBJECTIVE,"sbt! ,aku mau nnyaa jdi aku jajan pc trs tf ky biasa dri shopee cuma ga masuk history, itu uang nya tetep masukk ngga yaa? 'titipan","(shopee, uangnya tetep masuk, positive, payment)","(shopee, uangnya tetep masuk, positive, payment)","(shopee,uang tetep masuk,positive,payment)"
1.6472082238402929e+18,Cepetan Shopee express kalo lagi lebaran gini,positive,produk;,SUBJECTIVE,cepetan shopee express kalo lagi lebaran gini,"(shopee epxress, cepetan, positive, delivery)","(shopee epxress, cepetan, positive, delivery)","(shopee express,cepetan,positive,delivery)"
1.6470237127750533e+18,Belum juga dijual di shopee,negative,produk;,SUBJECTIVE,belum juga dijual di shopee,"(_, belum juga dijual, negative, produk)","(_, belum juga dijual, negative, produk)","(_,belum juga dijual,negative,produk)"
1.647023288944857e+18,@discountfess Aku kemaren beli casing pake shopee express cepet banget sih asli cmn 2 hari aja nyampe,negative,produk;,SUBJECTIVE,aku kemaren beli casing pake shopee express cepet banget sih asli cmn hari aja nyampe,"(shopee epxress, cepet banget sih, positive, delivery)","(shopee epxress, cepet banget sih, positive, delivery)","(shopee express,cepet banget sih,positive,delivery)"
1.6470225570387927e+18,Mau beli di shopee kirim kerumah takut dikira gue beliin buat orang rumah untuk lebaran wkwkwkw tapi Klo ga beli sekarang kepikiran trs gimana yh🥲,negative,delivery; website&apps; produk;,SUBJECTIVE,mau beli di shopee kirim kerumah takut dikira gue beliin buat orang rumah untuk lebaran wkwkwkw tapi klo ga beli sekarang kepikiran trs gimana yh,"(shopee, dikira gue beliin buat orang rumah, positive, produk)","(shopee, dikira gue beliin buat orang rumah, positive, produk)","(shopee,dikira gue beliin buat orang rumah,positive,produk)"
1.647021310827176e+18,goblok bgt abis buang2 koin krn main shopee capit,negative,delivery; produk;,SUBJECTIVE,goblok bgt abis buang2 koin krn main shopee capit,"(shopee capit, goblok bgt abis buang2 koin, negative, website&apps)","(shopee capit, goblok bgt abis buang2 koin, negative, website&apps)","(shopee capit,goblok bgt abis buang2 koin,negative,website&apps)"
1.6470193099722135e+18,"@JNECare Mohon maaf sebelumnya kak, sayapun sebagai CS Shopee kalau ada yang tanya mengenai pengiriman lambat akan saya arahkan buyer hubungi ekspedisi langsung. Karena pengiriman dilakukan oleh ekspedisi kan. Mohon bantuannya sy udah email dll belum direspon. Ini twitter jalan terakhir🙏🏻",negative,produk;,SUBJECTIVE,"mohon maaf sebelumnya kak, sayapun sebagai cs shopee kalau ada yang tanya mengenai pengiriman lambat akan saya arahkan buyer hubungi ekspedisi langsung. karena pengiriman dilakukan oleh ekspedisi kan. mohon bantuannya sy udah email dll belum direspon. ini twitter jalan terakhir","(email, belum direspon, negative, costumerservice)","(email, belum direspon, negative, costumerservice)","(email,belum direspon,negative,customerservice)"
1.6470192183057162e+18,puasa taun lalu ngajrin bunda checkout shopee pas puasa taun ini rajin bener checkout tiktok live😭,negative,delivery; produk;,SUBJECTIVE,puasa taun lalu ngajrin bunda checkout shopee pas puasa taun ini rajin bener checkout tiktok live,"(tiktok live, raijn bener checkout, positive, website&apps)","(tiktok live, raijn bener checkout, positive, website&apps)","(tiktok live,rajin bener checkout,positive,website&apps)"
1.6468000416534692e+18,@indomilkyourway @alfamart @alfamidi_ku @Indomaret @bliblidotcom Baru tau indomilk ngeluarin produk baru 😭😭,positive,produk;,SUBJECTIVE,baru tau indomilk ngeluarin produk baru,"(indomilk, ngeluarin produk baru, positive, produk)","(indomilk, ngeluarin produk baru, positive, produk)","(indomilk,ngeluarin produk baru,positive,produk)"
1.6467992514088305e+18,"@bliblidotcom minnnnnnnbliiii akuuu mayuu dongg dapet hampers dari bli""",neutral,website&apps; produk;,SUBJECTIVE,"minnnnnnnbliiii akuuu mayuu dongg dapet hampers dari bli""","(hampers, dapet dari bli"", positive, produk)","(hampers, dapet dari bli"", positive, produk)","(hampers,dapet dari bli,positive,produk)"
1.6467881488888504e+18,"@bliblidotcom Kebanyakan lalai shltnya, tapi gak semuanya.",negative,produk;,SUBJECTIVE,"kebanyakan lalai shltnya, tapi gak semuanya.","(_, kebanyakan lalai, negative, produk)","(_, kebanyakan lalai, negative, produk)","(_,kebanyakan lalai,negative,produk)"
1.6467875795122627e+18,"notifikasi aplikasi @bliblidotcom bikin merinding, mana lagi pake headphone🙂",neutral,produk;,SUBJECTIVE,"notifikasi aplikasi bikin merinding, mana lagi pake headphone","(notifikasi aplikasi, bikin merinding, negative, website&apps)","(notifikasi aplikasi, bikin merinding, negative, website&apps)","(notifikasi aplikasi,bikin merinding,negative,website&apps)"
1.647018252483326e+18,Shopee dah makin laju dari dulu. Bulan-bulan puasa ni dah insaf eh? 😆😆,negative,payment; produk;,SUBJECTIVE,shopee dah makin laju dari dulu. bulan-bulan puasa ni dah insaf eh?,"(shopee, dah makin laju, positive, delivery)","(shopee, dah makin laju, positive, delivery)","(shopee,dah makin laju,positive,delivery)"
1.6470162098950144e+18,Perangai customer.  Aku ada kedai Shopee jual pakaian perempuan especially tudung. Jd mcm2 ragam boleh tengok terutama raya ni:  1. Ada yg jenis order tudung kaler hijau. Kita pos warna hijau. Tiba2 chat marah2 kata tak matching dgn baju raya.,positive,delivery; produk;,SUBJECTIVE,perangai customer. aku ada kedai shopee jual pakaian perempuan especially tudung. jd mcm2 ragam boleh tengok terutama raya ni: . ada yg jenis order tudung kaler hijau. kita pos warna hijau. tiba2 chat marah2 kata tak matching dgn baju raya.,"(shopee,kaler hijau, negative, produk)","(shopee,kaler hijau, negative, produk)","(shopee,kaler hijau,negative,produk)"
1.6470148600295667e+18,"@beewithchu @discountfess Sangat mngntol, semoga paket Shopee lu ga sampe sampe",negative,produk;,SUBJECTIVE,"sangat mngntol, semoga paket shopee lu ga sampe sampe","(paket shopee, ga sampe sampe, negative, delivery)","(paket shopee, ga sampe sampe, negative, delivery)","(paket shopee,ga sampe sampe,negative,delivery)"
1.647014583851438e+18,@ShopeeCare min kok transaksi terakhir shopee ku tiba2 hilang yang pengembalian dana padahal statusnya masih di proses loh. Tolong min ini kenapa ya,negative,produk;,SUBJECTIVE,min kok transaksi terakhir shopee ku tiba2 hilang yang pengembalian dana padahal statusnya masih di proses loh. tolong min ini kenapa ya,"(transaksi terakhir shopee, tiba2 hilang, negative, website&apps)","(transaksi terakhir shopee, tiba2 hilang, negative, website&apps)","(transaksi terakhir shopee,tiba2 hilang,negative,website&apps)"
1.6470144336701727e+18,@discountfess shopee sm anteraja kl ada jg cpt bgt,negative,produk;,SUBJECTIVE,shopee sm anteraja kl ada jg cpt bgt,"(shopee, cpt bgt, positive, delivery)","(shopee, cpt bgt, positive, delivery)","(shopee,cpt bgt,positive,delivery)"
1.6470131714950636e+18,"@ShopeeID tolong ini pengaturannya kok gak bisa denger lagu sambil buka shopee, toko lain semua bisa toped laza. Aneh bgt",negative,produk;,SUBJECTIVE,"tolong ini pengaturannya kok gak bisa denger lagu sambil buka shopee, toko lain semua bisa toped laza. aneh bgt","(pengaturannya, aneh bgt, negative, website&apps)","(pengaturannya, aneh bgt, negative, website&apps)","(pengaturannya,aneh bgt,negative,website&apps)"
1.6470119823763087e+18,"@Gniarel_ bener ka aku tiap hari nangis mikirinnya, mana uangnya aku pinjam dr shopee 21jt dan hrs aku byr ya Allah, akhirnya jujur sm keluarga dan alhamdulillah dilunasin",positive,produk;,SUBJECTIVE,"bener ka aku tiap hari nangis mikirinnya, mana uangnya aku pinjam dr shopee jt dan hrs aku byr ya allah, akhirnya jujur sm keluarga dan alhamdulillah dilunasin","(uangnya, nangis mikirinnya, negative, payment)","(uangnya, nangis mikirinnya, negative, payment)","(uangnya,nangis mikirinnya,negative,payment)"
1.6470117530820977e+18,"@lokiloid halo kak, ini bisa gratis ongkir gak ya? sama maaf banget aku izin nanya kok harganya bisa lumayan murah ya kak dibanding sama shopee mall?",negative,produk;,SUBJECTIVE,"halo kak, ini bisa gratis ongkir gak ya? sama maaf banget aku izin nanya kok harganya bisa lumayan murah ya kak dibanding sama shopee mall?","(gratis ongkir, harganya bisa lumayan murah, positive, price)","(gratis ongkir, harganya bisa lumayan murah, positive, price)","(gratis ongkir,harganya bisa lumayan murah,positive,price)"
1.647011598635004e+18,@tanyakanrl Min @myXL aku kok beli paket kuota di my XL pembayaran via shopee pay kok keterangannya gagal ya? Padahal pembayaran di shopee nya berhasil,negative,produk;,SUBJECTIVE,min aku kok beli paket kuota di my xl pembayaran via shopee pay kok keterangannya gagal ya? padahal pembayaran di shopee nya berhasil,"(kuota, keterangannya gagal, negative, website&apps)","(kuota, keterangannya gagal, negative, website&apps)","(kuota,keterangannya gagal,negative,website&apps)"
1.6470106384038953e+18,"@discountfess ak gk suka pke shopee xpress, tp kalau lagi mau lebaran kaya gini mending pake shopee xpress karena bakalan sampe...",negative,produk;,SUBJECTIVE,"ak gk suka pke shopee xpress, tp kalau lagi mau lebaran kaya gini mending pake shopee xpress karena bakalan sampe...","(shopee xpress, bakaln sampe, positive, delivery)","(shopee xpress, bakaln sampe, positive, delivery)","(shopee xpress,bakalan shopee,positive,delivery)"
